1590
625
1444
507
448
350
1420
2750
2068
1436
1466
1514
624
1054
6961
6681
2901
236
7099
6357
1294
424
112
768
8062
1406
3367
2884
3192
154
605
4249
5349
2755
605
1960
4267
2329
1145
1951
1379
4233
1268
2278
732
1073
243
113
18
265
24478
456
2586
988
1919
141
43884
187
7563
4381
357
5468
1812
20945
9572
3572
475
1341
3477
641
284
8757
3285
403
563
798
1591
2066
146
1951
8186
4695
1107
59
3394
192
346
447
5419
163
36332
393
372
84
790
228
410
436
3783
1489
191
88
206
4427
535
572
1262
30
603
945
440
1426
2178
2840
1866
7169
441
872
1218
1704
11923
394
632
949
1035
86
2390
113
313
85
66
222
1331
605
2031
682
167
105
31
1600
706
329
317
1125
631
641
8254
2517
342
47
657
732
747
107
188
242
847
160
33
0
372
1491
901
127
76
1446
