1672
757
1600
577
487
330
1887
2799
2146
1347
1449
1624
615
1081
6751
7287
2893
232
7101
6409
1380
429
118
834
7897
1428
3427
2673
3214
151
631
4364
5569
2626
574
1996
4570
2536
1142
2027
1406
4517
1241
2469
761
1192
245
103
19
342
24412
494
2629
1089
2176
117
43535
164
7713
4632
397
5642
1979
20697
10123
3532
364
1246
3813
639
307
9173
3272
412
604
818
1682
1961
154
1777
8636
4872
1122
52
3329
322
221
416
6806
254
39438
382
264
74
806
230
462
497
3418
1534
162
106
289
4893
748
492
1396
39
773
1080
417
1441
2027
2391
1888
7727
632
914
1277
1811
12993
447
649
1020
1117
94
2086
104
289
87
74
246
1395
614
2325
829
164
111
50
2393
453
308
335
992
636
711
8681
2069
355
38
604
1007
812
97
197
242
808
156
27
0
524
1615
1006
161
97
1895
