231
105
216
76
63
43
260
364
292
168
179
203
77
122
858
901
361
25
877
790
182
49
10
97
978
187
427
335
407
14
73
551
695
335
69
250
557
315
152
259
164
570
157
307
103
156
30
13
1
45
3050
60
352
137
278
14
5576
24
1035
583
50
752
250
2573
1271
449
46
154
520
80
35
1242
411
50
75
101
203
241
18
223
1124
628
141
8
399
50
27
49
932
39
5048
46
33
11
104
30
62
56
414
194
24
12
36
640
107
62
178
5
99
139
57
177
256
298
239
970
77
119
160
236
1659
59
82
129
138
14
261
18
36
10
9
28
177
72
296
102
22
14
7
343
54
41
40
127
74
95
1053
261
48
5
76
132
108
12
19
32
101
22
4
0
73
205
138
22
13
235
