219
87
190
69
56
45
206
345
287
181
176
194
82
115
866
846
359
26
893
775
172
52
12
81
1010
172
419
351
389
14
72
535
660
337
69
243
529
296
140
253
164
540
156
288
106
155
35
13
3
33
3067
64
315
127
239
20
5627
21
1017
560
41
730
229
2606
1195
447
62
171
474
86
38
1159
410
49
67
99
205
267
17
236
1062
587
139
7
436
33
45
54
765
25
4655
50
43
10
101
28
56
50
460
194
21
10
27
572
82
75
162
2
78
123
60
172
267
353
232
884
58
110
155
213
1511
55
79
112
130
12
304
15
37
9
6
28
163
80
267
77
21
15
4
252
93
40
45
151
83
82
1030
320
47
8
82
96
95
16
24
35
111
24
4
0
59
186
125
16
10
180
